duration,event,EAD,PD_30d,PD_90d,PD_180d,PD_365d,EL_30d,EL_90d,EL_180d,EL_365d,PD_30d_after,PD_90d_after,PD_180d_after,PD_365d_after,EL_30d_after,EL_90d_after,EL_180d_after,EL_365d_after
1095.0,0,225000000.0,0.0,0.0,1.5355688408713597e-05,0.0004967290422900339,0.0,0.0,1727.5149459802797,55882.01725762881,0.0,0.0,1.5355688408713597e-05,0.0004967290422900339,0.0,0.0,1727.5149459802797,55882.01725762881
1096.0,0,4894246.0,0.0,0.0,1.855841458309193e-05,0.0006003013620572428,0.0,0.0,45.41472316981967,1469.0112700216062,0.0,0.0,1.855841458309193e-05,0.0006003013620572428,0.0,0.0,45.41472316981967,1469.0112700216062
1827.0,0,275000000.0,0.0,0.0,1.5592692919397244e-05,0.000504393840035422,0.0,0.0,2143.995276417121,69354.15300487052,0.0,0.0,1.5592692919397244e-05,0.000504393840035422,0.0,0.0,2143.995276417121,69354.15300487052
1096.0,0,500000.0,0.0,0.0,1.8533407096787968e-05,0.0005994926902606057,0.0,0.0,4.633351774196992,149.87317256515144,0.0,0.0,1.8533407096787968e-05,0.0005994926902606057,0.0,0.0,4.633351774196992,149.87317256515144
5332.0,0,207781250.0,0.0,0.0,1.5891011660551513e-05,0.0005140414776133584,0.0,0.0,1650.9271332969845,53404.09038517531,0.0,0.0,1.5891011660551513e-05,0.0005140414776133584,0.0,0.0,1650.9271332969845,53404.09038517531
1096.0,0,9800414.0,0.0,0.0,1.801606635454256e-05,0.0005827632029486995,0.0,0.0,88.28245446299393,2855.660326431638,0.0,0.0,1.801606635454256e-05,0.0005827632029486995,0.0,0.0,88.28245446299393,2855.660326431638
1095.0,0,18509935.0,0.0,0.0,1.826631159440595e-05,0.0005908555331186616,0.0,0.0,169.05412015110022,5468.3487562083865,0.0,0.0,1.826631159440595e-05,0.0005908555331186616,0.0,0.0,169.05412015110022,5468.3487562083865
1826.0,0,250000000.0,0.0,0.0,1.5214622716475112e-05,0.0004921669079833713,0.0,0.0,1901.827839559389,61520.863497921404,0.0,0.0,1.5214622716475112e-05,0.0004921669079833713,0.0,0.0,1901.827839559389,61520.863497921404
365.0,0,70000000.0,0.0,0.0,1.8375116855651186e-05,0.0005943740141973741,0.0,0.0,643.1290899477915,20803.090496908095,0.0,0.0,1.8375116855651186e-05,0.0005943740141973741,0.0,0.0,643.1290899477915,20803.090496908095
366.0,0,100000000.0,0.0,0.0,1.8137748547863985e-05,0.0005866981208293431,0.0,0.0,906.8874273931992,29334.90604146716,0.0,0.0,1.8137748547863985e-05,0.0005866981208293431,0.0,0.0,906.8874273931992,29334.90604146716
2190.0,0,12120276.0,0.0,0.0,2.0259807755107495e-05,0.0006553181444831635,0.0,0.0,122.77723084942163,3971.3183894719095,0.0,0.0,2.0259807755107495e-05,0.0006553181444831635,0.0,0.0,122.77723084942163,3971.3183894719095
3652.0,0,192500000.0,0.0,0.0,1.4329652463840326e-05,0.0004635460716081452,0.0,0.0,1379.2290496446312,44616.309392283976,0.0,0.0,1.4329652463840326e-05,0.0004635460716081452,0.0,0.0,1379.2290496446312,44616.309392283976
366.0,0,500000000.0,0.0,0.0,1.8285684599383956e-05,0.000591482006934374,0.0,0.0,4571.421149845989,147870.5017335935,0.0,0.0,1.8285684599383956e-05,0.000591482006934374,0.0,0.0,4571.421149845989,147870.5017335935
366.0,0,60000000.0,0.0,0.0,1.8538994941641462e-05,0.0005996733855077041,0.0,0.0,556.1698482492438,17990.201565231124,0.0,0.0,1.8538994941641462e-05,0.0005996733855077041,0.0,0.0,556.1698482492438,17990.201565231124
366.0,0,80000000.0,0.0,0.0,1.8538780419019574e-05,0.0005996664484460013,0.0,0.0,741.551216760783,23986.65793784005,0.0,0.0,1.8538780419019574e-05,0.0005996664484460013,0.0,0.0,741.551216760783,23986.65793784005
1096.0,0,3229977.0,0.0,0.0,1.8577509429129613e-05,0.0006009188352634753,0.0,0.0,30.00246408668589,970.4770083839071,0.0,0.0,1.8577509429129613e-05,0.0006009188352634753,0.0,0.0,30.00246408668589,970.4770083839071
1826.0,0,50200000.0,0.0,0.0,1.6456220885419093e-05,0.0005323201144579182,0.0,0.0,413.05114422401925,13361.234872893745,0.0,0.0,1.6456220885419093e-05,0.0005323201144579182,0.0,0.0,413.05114422401925,13361.234872893745
1096.0,0,8193455.0,0.0,0.0,1.851391926455115e-05,0.0005988625081196908,0.0,0.0,75.84648218386647,2453.3765057329106,0.0,0.0,1.851391926455115e-05,0.0005988625081196908,0.0,0.0,75.84648218386647,2453.3765057329106
1096.0,0,94941770.0,0.0,0.0,2.0257854258631802e-05,0.000655254977291575,0.0,0.0,961.6582698582705,31105.533672685968,0.0,0.0,2.0257854258631802e-05,0.000655254977291575,0.0,0.0,961.6582698582705,31105.533672685968
366.0,0,70000000.0,0.0,0.0,1.8653924487854745e-05,0.0006033898780076763,0.0,0.0,652.887357074916,21118.64573026867,0.0,0.0,1.8653924487854745e-05,0.0006033898780076763,0.0,0.0,652.887357074916,21118.64573026867
1827.0,0,285870000.0,0.0,0.0,1.5464914707608024e-05,0.000500261460996354,0.0,0.0,2210.477583731953,71504.87192751387,0.0,0.0,1.5464914707608024e-05,0.000500261460996354,0.0,0.0,2210.477583731953,71504.87192751387
1096.0,0,14739100.0,0.0,0.0,1.893774175332208e-05,0.0006125676584730622,0.0,0.0,139.56263473819473,4514.347987500155,0.0,0.0,1.893774175332208e-05,0.0006125676584730622,0.0,0.0,139.56263473819473,4514.347987500155
2191.0,0,1450196.0,0.0,0.0,2.0258373784609596e-05,0.0006552717763990135,0.0,0.0,14.689306314472848,475.13625452337186,0.0,0.0,2.0258373784609596e-05,0.0006552717763990135,0.0,0.0,14.689306314472848,475.13625452337186
1827.0,0,200200000.0,0.0,0.0,1.5049324558091826e-05,0.0004868210580535326,0.0,0.0,1506.4373882649918,48730.787911158615,0.0,0.0,1.5049324558091826e-05,0.0004868210580535326,0.0,0.0,1506.4373882649918,48730.787911158615
366.0,0,120000000.0,0.0,0.0,1.858118533437647e-05,0.0006010377035808867,0.0,0.0,1114.8711200625883,36062.2622148532,0.0,0.0,1.858118533437647e-05,0.0006010377035808867,0.0,0.0,1114.8711200625883,36062.2622148532
2191.0,0,27080001.0,0.0,0.0,1.860845144141532e-05,0.00060191941146992,0.0,0.0,251.95844182098915,8149.989132262423,0.0,0.0,1.860845144141532e-05,0.00060191941146992,0.0,0.0,251.95844182098915,8149.989132262423
948.0,0,5352861.0,0.0,0.0,1.7940972877661387e-05,0.0005803348478341519,0.0,0.0,48.017767009445706,1553.225886956183,0.0,0.0,1.7940972877661387e-05,0.0005803348478341519,0.0,0.0,48.017767009445706,1553.225886956183
366.0,0,100000000.0,0.0,0.0,2.4050119442620144e-05,0.0007778722978021291,0.0,0.0,1202.5059721310072,38893.61489010645,0.0,0.0,2.4050119442620144e-05,0.0007778722978021291,0.0,0.0,1202.5059721310072,38893.61489010645
365.0,0,145000000.0,0.0,0.0,1.9576341697913335e-05,0.0006332177247355686,0.0,0.0,1419.2847730987169,45908.285043328724,0.0,0.0,1.9576341697913335e-05,0.0006332177247355686,0.0,0.0,1419.2847730987169,45908.285043328724
1096.0,0,68332037.0,0.0,0.0,1.9111724363640725e-05,0.0006181936824565248,0.0,0.0,652.9715281750498,21121.21679139275,0.0,0.0,1.9111724363640725e-05,0.0006181936824565248,0.0,0.0,652.9715281750498,21121.21679139275
